<CHAPTER	RgFwOr	<CHAPTER
"	QUOT	"
NAME="Fava">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
ζητάμε	VbMnIdPr01PlIpAv	ζητάω
να	PtSj	να
προηγηθεί	VbMnId03SgPePv	προηγούμαι
η	AtDfFeSgNm	ο
τελευταία	AjBaFeSgNm	τελευταίος
φράση	NoCmFeSgNm	φράση
της	AtDfFeSgGe	ο
τροπολογίας	NoCmFeSgGe	τροπολογία
2	DIG	2
που	PnReFe03SgNm	που
αναφέρει	VbMnIdPr03SgIpAv	αναφέρω
:	COLON	:
«	PUNCT	«
καλεί	VbMnIdPr03SgIpAv	καλώ
επίσης	AdBa	επίσης
τα	AtDfNePlAc	ο
κράτη	AjBaNePlAc	κράτος
μέλη	NoCmNePlAc	μέλος
να	PtSj	να
προάγουν	VbMnIdPr03PlIpAv	προάγω
τον	AtDfMaSgAc	ο
τουρισμό	NoCmMaSgAc	τουρισμός
των	AtDfNePlGe	ο
ατόμων	NoCmNePlGe	άτομο
της	AtDfFeSgGe	ο
τρίτης	NmOdFeSgGeAj	τρίτος
ηλικίας	NoCmFeSgGe	ηλικία
»	PUNCT	»
,	COMMA	,
εισάγοντάς	VbMnPpIpAv	εισάγω
την	AtDfFeSgAc	ο
στην	AsPpPaFeSgAc	στου
παράγραφο	NoCmFeSgAc	παράγραφος
25	DIG	25
,	COMMA	,
που	PnReFe03SgNm	που
ασχολείται	VbMnIdPr03SgIpPv	ασχολούμαι
ειδικά	AdBa	ειδικά
με	AsPpSp	με
τον	AtDfMaSgAc	ο
κοινωνικό	AjBaMaSgAc	κοινωνικός
τουρισμό	NoCmMaSgAc	τουρισμός
,	COMMA	,
στο	AsPpPaNeSgAc	στου
τέλος	NoCmNeSgAc	τέλος
της	AtDfFeSgGe	ο
φράσης	NoCmFeSgGe	φράση
«	PUNCT	«
ο	AtDfMaSgNm	ο
τουρισμός	NoCmMaSgNm	τουρισμός
για	AsPpSp	για
τις	AtDfFePlAc	ο
οργανωμένες	VbMnPpPlFePePvAc	οργανώνω
κοινωνικές	AjBaFePlAc	κοινωνικός
ομάδες	NoCmFePlAc	ομάδα
»	PUNCT	»
.	SENT	.

Πιστεύουμε	VbMnIdPr01PlIpAv	πιστεύω
ότι	CjSb	ότι
αυτή	PnDmFe03SgNm	αυτός
η	AtDfFeSgNm	ο
συγκεκριμένη	AjBaFeSgNm	συγκεκριμένος
θέση	NoCmFeSgNm	θέση
είναι	VbMnIdPr03SgIpPv	είμαι
πιο	AdBa	πιο
σωστή	AjBaFeSgNm	σωστός
και	CjCo	και
πιο	AdBa	πιο
χρήσιμη	AjBaFeSgNm	χρήσιμος
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=9	DIG	ID=9
NAME="Πρόεδρος">	RgFwOr	<unknown>
.	SENT	.

Σύμφωνα	AdBa	σύμφωνα
με	AsPpSp	με
τον	AtDfMaSgAc	ο
Κανονισμό	NoCmMaSgAc	κανονισμός
μας	PnPoMa01PlGe	μου
,	COMMA	,
12	DIG	12
βουλευτές	NoCmMaPlAc	βουλευτής
μπορούν	VbMnIdPr03PlIpAv	μπορώ
να	PtSj	να
εκφράσουν	VbMnId03PlPeAv	εκφράζω
την	AtDfFeSgAc	ο
αντίθεσή	NoCmFeSgAc	αντίθεση
τους	PnPoMa03PlGe	μου
.	SENT	.

<P>	RgFwOr	<unknown>
(	PARLEFT	(
Περισσότεροι	AjCpMaPlNm	πολύς
από	AsPpSp	από
12	DIG	12
βουλευτές	NoCmMaPlAc	βουλευτής
εκφράζουν	VbMnIdPr03PlIpAv	εκφράζω
την	AtDfFeSgAc	ο
αντίθεσή	NoCmFeSgAc	αντίθεση
τους	PnPoMa03PlGe	μου
στο	AsPpPaNeSgAc	στου
να	PtSj	να
ληφθεί	VbMnId03SgPePv	λαμβάνω
υπόψη	AdBa	υπόψη
η	AtDfFeSgNm	ο
προφορική	AjBaFeSgNm	προφορικός
τροπολογία	NoCmFeSgNm	τροπολογία
)	PARRIGHT	)
Δεν	PtNg	δεν
λαμβάνεται	VbMnIdPr03SgIpPv	λαμβάνω
υπόψη	AdBa	υπόψη
η	AtDfFeSgNm	ο
προφορική	AjBaFeSgNm	προφορικός
τροπολογία	NoCmFeSgNm	τροπολογία
.	SENT	.

<P>	RgFwOr	<unknown>
(	PARLEFT	(
Το	AtDfNeSgNm	ο
Σώμα	NoCmNeSgNm	σώμα
εγκρίνει	VbMnNfPeAv	εγκρίνω
το	AtDfNeSgAc	ο
ψήφισμα	NoCmNeSgAc	ψήφισμα
)	PARRIGHT	)
<P>	RgFwOr	<unknown>
ΑΙΤΙΟΛΟΓΗΣΕΙΣ	NoCmFePlAc	ΑΙΤΙΟΛΟΓΗΣΕΙΣ
ΨΗΦΟΥ	NoCmFeSgGe	ψηφός
<SPEAKER	RgFwOr	<SPEAKER
ID=10	DIG	ID=10
LANGUAGE="DE	RgFwOr	<unknown>
"	QUOT	"
NAME="Posselt">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
απείχα	NoCmNePlAc	απείχο
της	AtDfFeSgGe	ο
ψηφοφορίας	NoCmFeSgGe	ψηφοφορία
σχετικά	AdBa	σχετικά
με	AsPpSp	με
την	AtDfFeSgAc	ο
εξαιρετική	AjBaFeSgAc	εξαιρετικός
έκθεση	NoCmFeSgAc	έκθεση
του	AtDfMaSgGe	ο
συναδέλφου	NoCmMaSgGe	συνάδελφος
Viceconte	RgFwOr	Viceconte
,	COMMA	,
μολονότι	CjSb	μολονότι
η	AtDfFeSgNm	ο
έκθεση	NoCmFeSgNm	έκθεση
περιέχει	VbMnIdPr03SgIpAv	περιέχω
πολύ	AdBa	πολύ
αξιόλογες	AjBaFePlAc	αξιόλογος
ιδέες	NoCmFePlAc	ιδέα
και	CjCo	και
μολονότι	CjSb	μολονότι
η	AtDfFeSgNm	ο
Βαυαρία	NoPrFeSgNm	Βαυαρία
,	COMMA	,
την	AtDfFeSgAc	ο
οποία	PnReFe03SgAc	οποίος
εκπροσωπώ	VbMnIdPr01SgIpAv	εκπροσωπώ
εδώ	AdBa	εδώ
,	COMMA	,
είναι	VbMnIdPr03SgIpPv	είμαι
μία	NmCdFeSgAcAj	ένας
από	AsPpSp	από
τις	AtDfFePlAc	ο
πλέον	AdBa	πλέον
ελκυστικές	AjBaFePlAc	ελκυστικός
τουριστικές	AjBaFePlAc	τουριστικός
περιοχές	NoCmFePlAc	περιοχή
της	AtDfFeSgGe	ο
Ευρωπαϊκής	AjBaFeSgGe	ευρωπαϊκός
Ένωσης	NoCmFeSgGe	ένωση
.	SENT	.

Σας	PnPeMa02PlAcWe	εγώ
απευθύνω	AdBa	απευθύνω
θερμή	AjBaFeSgAc	θερμός
πρόσκληση	NoCmFeSgAc	πρόσκληση
να	PtSj	να
έρχεστε	VbMnIdPr02PlIpPv	έρχομαι
για	AsPpSp	για
διακοπές	NoCmFePlAc	διακοπή
στη	AsPpPaFeSgAc	στου
Βαυαρία	NoPrFeSgAc	Βαυαρία
και	CjCo	και
στη	AsPpPaFeSgAc	στου
γειτονική	AjBaFeSgAc	γειτονικός
Αυστρία	NoPrFeSgAc	Αυστρία
όσο	AdBa	όσο
πιο	AdBa	πιο
συχνά	AdBa	συχνά
μπορείτε	VbMnIdPr02PlIpAv	μπορώ
.	SENT	.

<P>	RgFwOr	<unknown>
Ανεξάρτητα	AdBa	ανεξάρτητα
όμως	CjCo	όμως
από	AsPpSp	από
αυτό	PnDmNe03SgAc	αυτός
,	COMMA	,
ήθελα	VbMnIdPa01SgIpAv	θέλω
να	PtSj	να
πω	VbMnId01SgPeAv	λέγω
πως	CjSb	πως
με	PnPeMa01SgAcWe	εγώ
δυσαρεστεί	VbMnId03SgPePv	δυσαρεστεί
η	AtDfFeSgNm	ο
συγκεντρωτική	AjBaFeSgNm	συγκεντρωτικός
προσέγγιση	NoCmFeSgNm	προσέγγιση
της	AtDfFeSgGe	ο
ανακοίνωσης	NoCmFeSgGe	ανακοίνωση
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
.	SENT	.

Πιστεύω	VbMnIdPr01SgIpAv	πιστεύω
πως	CjSb	πως
όσον	AdBa	όσο
αφορά	VbIsIdPr03SgIpAv	αφορώ
ειδικά	AjBaNePlAc	ειδικός
την	AtDfFeSgAc	ο
πολιτική	NoCmFeSgAc	πολιτική
στον	AsPpPaMaSgAc	στου
τομέα	NoCmMaSgAc	τομεύς
του	AtDfMaSgGe	ο
τουρισμού	NoCmMaSgGe	τουρισμός
χρειαζόμαστε	VbMnIdPr01PlIpPv	χρειάζομαι
περισσότερη	AjCpFeSgAc	πολύς
αποκέντρωση	NoCmFeSgAc	αποκέντρωση
,	COMMA	,
περισσότερο	AjCpMaSgAc	πολύς
τοπικισμό	NoCmMaSgAc	τοπικισμός
και	CjCo	και
λιγότερη	AjCpFeSgAc	λίγος
γραφειοκρατική	AjBaFeSgAc	γραφειοκρατικός
συγκεντρωτική	AjBaFeSgAc	συγκεντρωτικός
κηδεμονία	NoCmFeSgAc	κηδεμονία
.	SENT	.

Για	AsPpSp	για
τον	AtDfMaSgAc	ο
λόγο	NoCmMaSgAc	λόγος
αυτό	PnDmMa03SgAc	αυτός
δεν	PtNg	δεν
θα	PtFu	θα
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
ολισθήσουμε	VbMnId01PlPeAv	ολισθώ
προς	AsPpSp	προς
μια	AtIdFeSgAc	ένας
συγκεντρωτική	AjBaFeSgAc	συγκεντρωτικός
κοινοτική	AjBaFeSgAc	κοινοτικός
πολιτική	NoCmFeSgAc	πολιτική
στον	AsPpPaMaSgAc	στου
τομέα	NoCmMaSgAc	τομεύς
του	AtDfMaSgGe	ο
τουρισμού	NoCmMaSgGe	τουρισμός
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=11	DIG	ID=11
NAME="Sacrιdeus">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
μία	NmCdFeSgAcAj	ένας
από	AsPpSp	από
τις	AtDfFePlAc	ο
θεμελιώδεις	AjBaFePlAc	θεμελιώδης
αρχές	NoCmFePlAc	αρχή
της	AtDfFeSgGe	ο
συνεργασίας	NoCmFeSgGe	συνεργασία
στην	AsPpPaFeSgAc	στου
Ευρωπαϊκή	AjBaFeSgAc	ευρωπαϊκός
Ένωση	NoCmFeSgAc	ένωση
είναι	VbMnIdPr03SgIpPv	είμαι
η	AtDfFeSgNm	ο
αρχή	NoCmFeSgNm	αρχή
της	AtDfFeSgGe	ο
επικουρικότητας	NoCmFeSgGe	επικουρικότητα
.	SENT	.

Είναι	VbMnIdPr03SgIpPv	είμαι
καιρός	NoCmMaSgNm	καιρός
να	PtSj	να
διασφαλιστεί	VbMnId03SgPePv	διασφαλίζω
ο	AtDfMaSgNm	ο
σεβασμός	NoCmMaSgNm	σεβασμός
αυτής	PnDmFe03SgGe	αυτός
της	AtDfFeSgGe	ο
αρχής	NoCmFeSgGe	αρχή
και	CjCo	και
να	PtSj	να
δημιουργηθεί	VbMnId03SgPePv	δημιουργώ
ένα	AtIdNeSgNm	ένας
σύστημα	NoCmNeSgNm	σύστημα
που	PnReNe03SgNm	που
θα	PtFu	θα
καθιστά	VbMnIdPr03SgIpAv	καθιστώ
σαφέστερο	AjCpNeSgAc	σαφής
το	AtDfNeSgAc	ο
πεδίο	NoCmNeSgAc	πεδίο
αρμοδιοτήτων	NoCmFePlGe	αρμοδιότητα
της	AtDfFeSgGe	ο
ΕΕ.	ABBR	ΕΕ.
Μια	AtIdFeSgNm	ένας
επίκριση	NoCmFeSgNm	επίκριση
που	PnReFe03SgNm	που
συχνά	AdBa	συχνά
διατυπώνεται	VbMnIdPr03SgIpPv	διατυπώνω
κατά	AsPpSp	κατά
της	AtDfFeSgGe	ο
ΕΕ	RgAn	ΕΕ
,	COMMA	,
και	CjCo	και
που	PnReMa03SgNm	που
είναι	VbMnIdPr03SgIpPv	είμαι
εν	AsPpSp	εν
μέρει	NoCmNeSgDa	μέρει
δικαιολογημένη	AjBaFeSgAc	δικαιολογώ
,	COMMA	,
είναι	VbMnIdPr03SgIpPv	είμαι
ότι	CjSb	ότι
ασχολείται	VbMnIdPr03SgIpPv	ασχολούμαι
με	AsPpSp	με
όλο	AdBa	όλο
και	CjCo	και
περισσότερους	AjCpMaPlAc	πολύς
τομείς	NoCmMaPlAc	τομεύς
.	SENT	.

<P>	RgFwOr	<unknown>
Ένας	AtIdMaSgNm	ένας
τέτοιος	PnDmMa03SgNm	τέτοιος
τομέας	NoCmMaSgNm	τομέας
είναι	VbMnIdPr03SgIpPv	είμαι
ο	AtDfMaSgNm	ο
τουρισμός	NoCmMaSgNm	τουρισμός
ο	AtDfMaSgNm	ο
οποίος	PnReMa03SgNm	οποίος
εκ	AsPpSp	εκ
φύσεως	NoCmFeSgGe	φύση
είναι	VbMnIdPr03SgIpPv	είμαι
ως	AdBa	ως
επί	AsPpSp	επί
το	AtDfNeSgAc	ο
πλείστον	AjSuMaSgAc	πλείστος
εθνικός	AjBaMaSgNm	εθνικός
τομέας	NoCmMaSgNm	τομέας
.	SENT	.

Για	AsPpSp	για
το	AtDfMaSgAc	ο
λόγο	NoCmMaSgAc	λόγος
αυτόν	PnDmMa03SgAc	αυτός
,	COMMA	,
η	AtDfFeSgNm	ο
πολιτική	NoCmFeSgNm	πολιτική
που	PnReFe03SgNm	που
ακολουθείται	VbMnIdPr03SgIpPv	ακολουθώ
στον	AsPpPaMaSgAc	στου
τομέα	NoCmMaSgAc	τομεύς
του	AtDfMaSgGe	ο
τουρισμού	NoCmMaSgGe	τουρισμός
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
ασκείται	VbMnIdPr03SgIpPv	ασκώ
ουσιαστικά	AdBa	ουσιαστικά
σε	AsPpSp	σε
εθνικό	AjBaNeSgAc	εθνικός
,	COMMA	,
περιφερειακό	AjBaNeSgAc	περιφερειακός
και	CjCo	και
τοπικό	AjBaNeSgAc	τοπικός
επίπεδο	NoCmNeSgAc	επίπεδο
.	SENT	.

Ο	AtDfMaSgNm	ο
τουρισμός	NoCmMaSgNm	τουρισμός
είναι	VbMnIdPr03SgIpPv	είμαι
σημαντικός	AjBaMaSgNm	σημαντικός
παράγοντας	NoCmMaSgNm	παράγοντας
απασχόλησης	NoCmFeSgGe	απασχόληση
και	CjCo	και
συνεπώς	AdBa	συνεπώς
μπορεί	VbMnIdPr03SgIpAv	μπορώ
να	PtSj	να
παίξει	VbMnId03SgPeAv	παίζω
συγκεκριμένο	AjBaMaSgAc	συγκεκριμένος
ρόλο	NoCmMaSgAc	ρόλος
στο	AsPpPaNeSgAc	στου
πλαίσιο	NoCmNeSgAc	πλαίσιο
της	AtDfFeSgGe	ο
συνδρομής	NoCmFeSgGe	συνδρομή
των	AtDfFePlGe	ο
οικονομικά	AjBaFeSgAc	οικονομικός
ασθενέστερων	AjCpFePlGe	ασθενής
περιοχών	NoCmFePlGe	περιοχή
εκ	AsPpSp	εκ
μέρους	NoCmNeSgGe	μέρος
της	AtDfFeSgGe	ο
ΕΕ.	ABBR	ΕΕ.
Ακόμη	AdBa	ακόμα
κι	CjCo	και
αν	CjSb	αν
ισχύει	VbMnIdPr03SgIpAv	ισχύω
αυτό	PnDmNe03SgNm	αυτός
,	COMMA	,
η	AtDfFeSgNm	ο
συνεργασία	NoCmFeSgNm	συνεργασία
πρέπει	VbIsIdPr03SgIpAv	πρέπει
ωστόσο	CjCo	ωστόσο
να	PtSj	να
πραγματοποιείται	VbMnIdPr03SgIpPv	πραγματοποιώ
σύμφωνα	AdBa	σύμφωνα
με	AsPpSp	με
την	AtDfFeSgAc	ο
αρχή	NoCmFeSgAc	αρχή
της	AtDfFeSgGe	ο
επικουρικότητας	NoCmFeSgGe	επικουρικότητα
.	SENT	.

<P>	RgFwOr	<unknown>
Ο	AtDfMaSgNm	ο
τουρισμός	NoCmMaSgNm	τουρισμός
μπορεί	VbMnIdPr03SgIpAv	μπορώ
να	PtSj	να
έχει	VbMnIdPr03SgIpAv	έχω
και	CjCo	και
αρνητικές	AjBaFePlAc	αρνητικός
επιπτώσεις	NoCmFePlAc	επίπτωση
στο	AsPpPaNeSgAc	στου
περιβάλλον	NoCmNeSgAc	περιβάλλον
.	SENT	.

Πρέπει	VbIsIdPr03SgIpAv	πρέπει
συνεπώς	AdBa	συνεπώς
να	PtSj	να
χαράξουμε	VbMnId01PlPeAv	χαράσσω
μια	AtIdFeSgAc	ένας
στρατηγική	NoCmFeSgAc	στρατηγική
για	AsPpSp	για
τον	AtDfMaSgAc	ο
περιορισμό	NoCmMaSgAc	περιορισμός
των	AtDfFePlGe	ο
αρνητικών	AjBaFePlGe	αρνητικός
επιπτώσεων	NoCmFePlGe	επίπτωση
.	SENT	.

Ωστόσο	CjCo	ωστόσο
,	COMMA	,
αυτό	PnDmNe03SgNm	αυτός
μπορεί	VbMnIdPr03SgIpAv	μπορώ
και	CjCo	και
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
γίνει	VbMnId03SgPePv	γίνομαι
στο	AsPpPaNeSgAc	στου
πλαίσιο	NoCmNeSgAc	πλαίσιο
της	AtDfFeSgGe	ο
περιβαλλοντικής	AjBaFeSgGe	περιβαλλοντικός
πολιτικής	NoCmFeSgGe	πολιτική
.	SENT	.

Στην	AsPpPaFeSgAc	στου
έκθεση	NoCmFeSgAc	έκθεση
εκφράζεται	VbMnIdPr03SgIpPv	εκφράζω
λύπη	NoCmFeSgNm	λύπη
για	AsPpSp	για
την	AtDfFeSgAc	ο
απουσία	NoCmFeSgAc	απουσία
νομικής	AjBaFeSgGe	νομικός
βάσης	NoCmFeSgGe	βάση
για	AsPpSp	για
την	AtDfFeSgAc	ο
πολιτική	AjBaMaSgNm	πολιτικός
τουρισμού	NoCmMaSgGe	τουρισμός
.	SENT	.

Εμείς	PnPeMa01PlNmSt	εγώ
οι	AtDfMaPlNm	ο
σουηδοί	NoCmMaPlNm	σουηδός
χριστιανοδημοκράτες	NoCmMaPlNm	χριστιανοδημοκράτες
πιστεύουμε	VbMnIdPr01PlIpAv	πιστεύω
ότι	CjSb	ότι
δεν	PtNg	δεν
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
υπάρχει	VbMnIdPr03SgIpAv	υπάρχω
τέτοια	PnDmFe03SgNm	τέτοιος
νομική	AjBaFeSgNm	νομικός
βάση	NoCmFeSgNm	βάση
,	COMMA	,
επειδή	CjSb	επειδή
πιστεύουμε	VbMnIdPr01PlIpAv	πιστεύω
ότι	CjSb	ότι
πρόκειται	VbIsIdPr03SgIpPv	πρόκειται
για	AsPpSp	για
ένα	AtIdNeSgNm	ένας
ζήτημα	NoCmNeSgAc	ζήτημα
το	AtDfNeSgNm	ο
οποίο	PnReNe03SgNm	οποίος
αφορά	VbMnIdPr03SgIpAv	αφορώ
την	AtDfFeSgAc	ο
ΕΕ	RgAn	ΕΕ
σε	AsPpSp	σε
πολύ	AdBa	πολύ
μικρό	AjBaMaSgAc	μικρός
βαθμό	NoCmMaSgAc	βαθμός
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=12	DIG	ID=12
NAME="Okking">	RgFwOr	<unknown>
.	SENT	.

(	PARLEFT	(
DA	RgFwOr	DA
)	PARRIGHT	)
Ο	AtDfMaSgNm	ο
τουρισμός	NoCmMaSgNm	τουρισμός
αποτελεί	VbMnIdPr03SgIpAv	αποτελώ
ουσιαστικό	AjBaMaSgAc	ουσιαστικός
τρόπο	NoCmMaSgAc	τρόπος
για	AsPpSp	για
την	AtDfFeSgAc	ο
αλληλοκατανόηση	NoCmFeSgAc	αλληλοκατανόηση
των	AtDfMaPlGe	ο
λαών	NoCmMaPlGe	λαός
και	CjCo	και
σημαντικό	AjBaNeSgNm	σημαντικός
τμήμα	NoCmNeSgNm	τμήμα
της	AtDfFeSgGe	ο
αγοράς	NoCmFeSgGe	αγορά
εργασίας	NoCmFeSgGe	εργασία
το	AtDfNeSgAc	ο
οποίο	PnReNe03SgAc	οποίος
οφείλουμε	VbMnIdPr01PlIpAv	οφείλω
να	PtSj	να
προωθήσουμε	VbMnId01PlPeAv	προωθώ
και	CjCo	και
να	PtSj	να
επισπεύσουμε	VbMnId01PlPeAv	επισπεύδω
.	SENT	.

Είναι	VbMnIdPr03SgIpPv	είμαι
ανυπολόγιστης	AjBaFeSgGe	ανυπολόγιστος
σημασίας	NoCmFeSgGe	σημασία
να	PtSj	να
αποκτήσει	VbMnId03SgPeAv	αποκτώ
ο	AtDfMaSgNm	ο
λαός	NoCmMaSgNm	λαός
της	AtDfFeSgGe	ο
Ευρώπης	NoPrFeSgGe	Ευρώπη
,	COMMA	,
καθώς	AdBa	καθώς
και	CjCo	και
ο	AtDfMaSgNm	ο
υπόλοιπος	AjBaMaSgNm	υπόλοιπος
κόσμος	NoCmMaSgNm	κόσμος
,	COMMA	,
τη	AtDfFeSgAc	ο
δυνατότητα	NoCmFeSgAc	δυνατότητα
να	PtSj	να
βιώσουν	VbMnId03PlPeAv	βιώνω
πώς	AdBa	πώς
διαφορετικοί	AjBaMaPlNm	διαφορετικός
λαοί	NoCmMaPlNm	λαός
ζουν	VbMnIdPr03PlIpAv	ζώ
τη	AtDfFeSgAc	ο
ζωή	NoCmFeSgAc	ζωή
τους	PnPoMa03PlGe	μου
και	CjCo	και
πώς	AdBa	πώς
οργανώνουν	VbMnIdPr03PlIpAv	οργανώνω
την	AtDfFeSgAc	ο
κοινωνία	NoCmFeSgAc	κοινωνία
τους	PnPoMa03PlGe	μου
.	SENT	.

Η	AtDfFeSgNm	ο
πολιτική	AjBaMaSgNm	πολιτικός
τουρισμού	NoCmMaSgGe	τουρισμός
παρ	AsPpSp	παρά
'	QUOT	'
όλα	AjBaNePlAc	όλος
αυτά	PnDmNe03PlAc	αυτός
δεν	PtNg	δεν
είναι	VbMnIdPr03SgIpPv	είμαι
κάτι	PnIdNe03SgNm	κάτι
που	PnReNe03SgNm	που
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
σχεδιαστεί	VbMnId03SgPePv	σχεδιάζω
ή	CjCo	ή
να	PtSj	να
αποφασιστεί	VbMnId03SgPePv	αποφασίζω
από	AsPpSp	από
το	AtDfNeSgAc	ο
Ευρωπαϊκό	AjBaNeSgAc	ευρωπαϊκός
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
ή	CjCo	ή
από	AsPpSp	από
την	AtDfFeSgAc	ο
ΕΕ	RgAn	ΕΕ
εν	AsPpSp	εν
γένει	NoCmNeSgDa	γένει
.	SENT	.

Κατά	AsPpSp	κατά
συνέπεια	NoCmFeSgAc	συνέπεια
καταψηφίζω	VbMnIdPr01SgIpAv	καταψηφίζω
την	AtDfFeSgAc	ο
πρόταση	NoCmFeSgAc	πρόταση
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=13	DIG	ID=13
LANGUAGE="IT	RgFwOr	<unknown>
"	QUOT	"
NAME="Tajani">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
πριν	AdBa	πριν
αρχίσει	VbMnNfPeAv	αρχίζω
η	AtDfFeSgNm	ο
συζήτηση	NoCmFeSgNm	συζήτηση
,	COMMA	,
θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
μονάχα	AdBa	μονάχα
να	PtSj	να
στηλιτεύσω	VbMnId01SgPeAv	στηλιτεύω
,	COMMA	,
ως	AdBa	ως
ιταλός	NoCmMaSgNm	ιταλός
βουλευτής	NoCmMaSgNm	βουλευτής
-	HYPHEN	-
και	CjCo	και
πιστεύω	VbMnIdPr01SgIpAv	πιστεύω
ότι	CjSb	ότι
μιλώ	VbMnIdPr01SgIpAv	μιλάω
εξ	AsPpSp	εξ
ονόματος	NoCmNeSgGe	όνομα
όλων	AjBaMaPlGe	όλος
των	AtDfMaPlGe	ο
ιταλών	AjBaMaPlGe	ιταλός
βουλευτών	NoCmMaPlGe	βουλευτής
-	HYPHEN	-
τη	AtDfFeSgAc	ο
θέση	NoCmFeSgAc	θέση
που	PnReFe03SgAc	που
πήρε	VbMnIdPa03SgPeAv	παίρνω
χτες	NoCmFePlAc	χτες
ο	AtDfMaSgNm	ο
γερμανός	NoPrMaSgNm	γερμανός
Καγκελάριος	NoPrMaSgNm	Καγκελάριος
,	COMMA	,
ο	AtDfMaSgNm	ο
οποίος	PnReMa03SgNm	οποίος
αναμίχθηκε	VbMnIdPa03SgPePv	αναμιγνύω
σε	AsPpSp	σε
εσωτερικά	AjBaNePlAc	εσωτερικός
θέματα	NoCmNePlAc	θέμα
της	AtDfFeSgGe	ο
Ιταλίας	NoPrFeSgGe	Ιταλία
,	COMMA	,
απειλώντας	VbMnPpIpAv	απειλώ
με	AsPpSp	με
παρέμβαση	NoCmFeSgAc	παρέμβαση
της	AtDfFeSgGe	ο
Ευρώπης	NoPrFeSgGe	Ευρώπη
στην	AsPpPaFeSgAc	στου
περίπτωση	NoCmFeSgAc	περίπτωση
που	AdBa	που
θα	PtFu	θα
συμπεριλαμβάνονταν	VbMnIdPa03PlIpPv	συμπεριλαμβάνω
στην	AsPpPaFeSgAc	στου
κυβέρνηση	NoCmFeSgAc	κυβέρνηση
της	AtDfFeSgGe	ο
Ιταλίας	NoPrFeSgGe	Ιταλία
νεοφασιστικοί	AjBaMaPlNm	νεοφασιστικός
σχηματισμοί	NoCmMaPlNm	σχηματισμός
.	SENT	.

<P>	RgFwOr	<unknown>
Ευτυχώς	AdBa	ευτυχώς
η	AtDfFeSgNm	ο
ιταλική	AjBaFeSgNm	ιταλικός
κυβέρνηση	NoCmFeSgNm	κυβέρνηση
και	CjCo	και
ο	AtDfMaSgNm	ο
Πρόεδρος	NoCmMaSgNm	πρόεδρος
της	AtDfFeSgGe	ο
Δημοκρατίας	NoCmFeSgGe	δημοκρατία
παρενέβησαν	VbMnIdPa03PlPeAv	παρεμβαίνω
-	HYPHEN	-
και	CjCo	και
το	AtDfNeSgNm	ο
ίδιο	AjBaNeSgNm	ίδιος
θα	PtFu	θα
κάνει	VbMnId03SgPeAv	κάνω
σήμερα	AdBa	σήμερα
και	CjCo	και
ο	AtDfMaSgNm	ο
Πρέσβης	NoCmMaSgNm	πρέσβης
της	AtDfFeSgGe	ο
Ιταλίας	NoPrFeSgGe	Ιταλία
στη	AsPpPaFeSgAc	στου
Γερμανία	NoPrFeSgAc	Γερμανία
-	HYPHEN	-
καλώντας	VbMnPpIpAv	καλώ
το	AtDfNeSgAc	ο
γερμανό	AjBaNeSgAc	γερμανό
Καγκελάριο	NoCmNeSgAc	καγκελάριο
να	PtSj	να
μην	PtNg	μην
αναμιγνύεται	VbMnIdPr03SgIpPv	αναμιγνύω
σε	AsPpSp	σε
εσωτερικές	AjBaFePlAc	εσωτερικός
υποθέσεις	NoCmFePlAc	υπόθεση
της	AtDfFeSgGe	ο
Ιταλίας	NoPrFeSgGe	Ιταλία
,	COMMA	,
αφού	CjSb	αφού
δεν	PtNg	δεν
υπάρχουν	VbMnIdPr03PlIpAv	υπάρχω
νεοφασιστικοί	AjBaMaPlNm	νεοφασιστικός
σχηματισμοί	NoCmMaPlNm	σχηματισμός
που	PnReMa03PlNm	που
να	PtSj	να
