<CHAPTER	NNP	<CHAPTER
-	:	-
such	JJ	such
as	IN	as
France	NNP	France
and	CC	and
Spain	NNP	Spain
-	:	-
managed	VBD	manage
to	TO	to
meet	VB	meet
the	DT	the
challenge	NN	challenge
,	,	,
giving	VBG	give
rise	NN	rise
to	TO	to
great	JJ	great
nation	NN	nation
States	NNS	state
;	:	;
other	JJ	other
countries	NNS	country
-	:	-
such	JJ	such
as	IN	as
Italy	NNP	Italy
-	:	-
did	VBD	do
not	RB	not
meet	VB	meet
this	DT	this
challenge	NN	challenge
and	CC	and
lost	VBD	lose
all	PDT	all
the	DT	the
headway	NN	headway
that	IN	that
they	PRP	they
had	VBD	have
accumulated	VBN	accumulate
during	IN	during
the	DT	the
first	JJ	first
part	NN	part
of	IN	of
that	DT	that
millennium	NN	millennium
:	:	:
headway	NN	headway
in	IN	in
science	NN	science
,	,	,
technology	NN	technology
,	,	,
economic	JJ	economic
progress	NN	progress
,	,	,
defence	NN	defence
structures	NNS	structure
and	CC	and
military	JJ	military
organisation	NN	organisation
,	,	,
philosophy	NN	philosophy
and	CC	and
literature	NN	literature
.	.	.

<P>	NNP	<unknown>
Today	NN	today
,	,	,
Europe	NNP	Europe
is	VBZ	be
facing	VBG	face
a	DT	a
similar	JJ	similar
challenge	NN	challenge
,	,	,
and	CC	and
we	PRP	we
know	VBP	know
that	IN	that
,	,	,
just	RB	just
as	IN	as
history	NN	history
has	VBZ	have
been	VBN	be
unforgiving	VBG	unforgive
in	IN	in
the	DT	the
past	NN	past
,	,	,
it	PRP	it
will	MD	will
not	RB	not
be	VB	be
forgiving	VBG	forgive
in	IN	in
the	DT	the
present	NN	present
.	.	.

<P>	RB	<unknown>
In	IN	in
this	DT	this
context	NN	context
of	IN	of
wholesale	JJ	wholesale
change	NN	change
,	,	,
and	CC	and
in	IN	in
order	NN	order
to	TO	to
prevent	VB	prevent
our	PRP$	our
nation	NN	nation
States	NNS	state
vanishing	VBG	vanish
again	RB	again
,	,	,
in	IN	in
the	DT	the
wake	NN	wake
of	IN	of
globalisation	NN	globalisation
which	WDT	which
is	VBZ	be
creating	VBG	create
hitherto	JJ	hitherto
unprecedented	JJ	unprecedented
scales	NNS	scale
and	CC	and
challenges	NNS	challenge
,	,	,
Europe	NNP	Europe
needs	VBZ	need
to	TO	to
be	VB	be
economically	RB	economically
strong	JJ	strong
,	,	,
because	IN	because
globalisation	NN	globalisation
demands	NNS	demand
unity	NN	unity
,	,	,
because	IN	because
every	DT	every
day	NN	day
we	PRP	we
hear	VBP	hear
news	NN	news
of	IN	of
new	JJ	new
agreements	NNS	agreement
at	IN	at
world	NN	world
level	NN	level
and	CC	and
news	NN	news
of	IN	of
changes	NNS	change
at	IN	at
European	JJ	European
level	NN	level
too	RB	too
.	.	.

But	CC	but
more	RBR	more
vital	JJ	vital
still	RB	still
is	VBZ	be
a	DT	a
Europe	NNP	Europe
that	WDT	that
feels	VBZ	feel
strong	JJ	strong
in	IN	in
the	DT	the
political	JJ	political
arena	NN	arena
.	.	.

<P>	NN	<unknown>
In	IN	in
years	NNS	year
past	JJ	past
,	,	,
the	DT	the
single	JJ	single
market	NN	market
and	CC	and
the	DT	the
single	JJ	single
currency	NN	currency
have	VBP	have
been	VBN	be
the	DT	the
pivotal	JJ	pivotal
point	NN	point
of	IN	of
our	PRP$	our
actions	NNS	action
,	,	,
the	DT	the
mainstay	NN	mainstay
of	IN	of
European	JJ	European
life	NN	life
.	.	.

Today	NN	today
,	,	,
the	DT	the
new	JJ	new
frontiers	NNS	frontier
of	IN	of
European	JJ	European
integration	NN	integration
are	VBP	be
political	JJ	political
frontiers	NNS	frontier
:	:	:
common	JJ	common
foreign	JJ	foreign
and	CC	and
security	NN	security
policy	NN	policy
,	,	,
justice	NN	justice
and	CC	and
internal	JJ	internal
security	NN	security
,	,	,
and	CC	and
-	:	-
to	TO	to
a	DT	a
lesser	JJR	less
extent	NN	extent
-	:	-
the	DT	the
crucial	JJ	crucial
question	NN	question
of	IN	of
the	DT	the
fundamental	JJ	fundamental
political	JJ	political
values	NNS	value
on	IN	on
which	WDT	which
our	PRP$	our
coexistence	NN	coexistence
is	VBZ	be
based	VBN	base
.	.	.

<P>	NNP	<unknown>
The	DT	the
Commission	NNP	Commission
has	VBZ	have
therefore	RB	therefore
adopted	VBN	adopt
the	DT	the
strategic	JJ	strategic
programme	NN	programme
for	IN	for
2000-2005	CD	2000-2005
,	,	,
a	DT	a
programme	NN	programme
that	WDT	that
was	VBD	be
immediately	RB	immediately
sent	VBN	send
to	TO	to
the	DT	the
European	NNP	European
Parliament	NNP	Parliament
and	CC	and
with	IN	with
which	WDT	which
you	PRP	you
are	VBP	be
already	RB	already
familiar	JJ	familiar
,	,	,
so	IN	so
I	PRP	i
will	MD	will
not	RB	not
go	VB	go
into	IN	into
detail	NN	detail
about	IN	about
it	PRP	it
now	RB	now
.	.	.

Some	DT	some
of	IN	of
you	PRP	you
may	MD	may
find	VB	find
it	PRP	it
lacks	VBZ	lack
detail	NN	detail
,	,	,
but	CC	but
no	DT	no
political	JJ	political
structure	NN	structure
sets	VBZ	set
out	RP	out
detailed	JJ	detailed
five-year	JJ	five-year
programmes	NNS	programme
.	.	.

This	DT	this
is	VBZ	be
the	DT	the
European	NNP	European
Union	NNP	Union
,	,	,
not	RB	not
the	DT	the
Soviet	NNP	Soviet
Union	NNP	Union
.	.	.

<P>	VB	<unknown>
Our	PRP$	our
programme	NN	programme
highlights	VBZ	highlight
the	DT	the
major	JJ	major
points	NNS	point
of	IN	of
reference	NN	reference
,	,	,
the	DT	the
major	JJ	major
areas	NNS	area
for	IN	for
action	NN	action
:	:	:
firstly	RB	firstly
,	,	,
the	DT	the
development	NN	development
of	IN	of
new	JJ	new
forms	NNS	form
of	IN	of
governance	NN	governance
for	IN	for
Europe	NNP	Europe
;	:	;
secondly	RB	secondly
,	,	,
extension	NN	extension
and	CC	and
enlargement	NN	enlargement
of	IN	of
the	DT	the
area	NN	area
of	IN	of
peace	NN	peace
,	,	,
freedom	NN	freedom
,	,	,
and	CC	and
security	NN	security
;	:	;
thirdly	RB	thirdly
,	,	,
the	DT	the
launch	NN	launch
of	IN	of
a	DT	a
new	JJ	new
stage	NN	stage
in	IN	in
the	DT	the
growth	NN	growth
of	IN	of
the	DT	the
economy	NN	economy
;	:	;
fourthly	RB	fourthly
,	,	,
safeguarding	VBG	safeguard
and	CC	and
improving	VBG	improve
quality	NN	quality
of	IN	of
life	NN	life
.	.	.

These	DT	these
will	MD	will
be	VB	be
our	PRP$	our
major	JJ	major
guidelines	NNS	guideline
for	IN	for
action	NN	action
over	IN	over
the	DT	the
next	JJ	next
five	CD	five
years	NNS	year
.	.	.

<P>	RB	<unknown>
With	IN	with
regard	NN	regard
to	TO	to
the	DT	the
first	JJ	first
area	NN	area
-	:	-
new	JJ	new
forms	NNS	form
of	IN	of
governance	NN	governance
for	IN	for
Europe	NNP	Europe
-	:	-
you	PRP	you
already	RB	already
know	VBP	know
that	IN	that
the	DT	the
Commission	NNP	Commission
has	VBZ	have
undertaken	VBN	undertake
to	TO	to
produce	VB	produce
a	DT	a
White	NNP	White
Paper	NNP	Paper
and	CC	and
not	RB	not
a	DT	a
full	JJ	full
legislative	JJ	legislative
text	NN	text
since	IN	since
,	,	,
in	IN	in
the	DT	the
light	NN	light
of	IN	of
major	JJ	major
issues	NNS	issue
which	WDT	which
are	VBP	be
changing	VBG	change
the	DT	the
structure	NN	structure
of	IN	of
the	DT	the
way	NN	way
we	PRP	we
interact	VBP	interact
,	,	,
the	DT	the
Commission	NNP	Commission
is	VBZ	be
first	JJ	first
of	IN	of
all	DT	all
preparing	VBG	prepare
for	IN	for
a	DT	a
debate	NN	debate
;	:	;
we	PRP	we
will	MD	will
subsequently	RB	subsequently
discuss	VB	discuss
the	DT	the
content	NN	content
with	IN	with
you	PRP	you
;	:	;
this	DT	this
will	MD	will
give	VB	give
rise	NN	rise
to	TO	to
a	DT	a
policy	NN	policy
document	NN	document
,	,	,
and	CC	and
finally	RB	finally
,	,	,
a	DT	a
legislative	JJ	legislative
document	NN	document
.	.	.

This	DT	this
is	VBZ	be
an	DT	an
effective	JJ	effective
,	,	,
transparent	JJ	transparent
way	NN	way
to	TO	to
proceed	VB	proceed
and	CC	and
involve	VB	involve
all	PDT	all
the	DT	the
European	JJ	European
institutions	NNS	institution
and	CC	and
the	DT	the
citizens	NNS	citizen
of	IN	of
Europe	NNP	Europe
.	.	.

<P>	VBZ	<unknown>
This	DT	this
White	NNP	White
Paper	NNP	Paper
is	VBZ	be
a	DT	a
response	NN	response
to	TO	to
the	DT	the
challenges	NNS	challenge
that	DT	that
enlargement	NN	enlargement
is	VBZ	be
forcing	VBG	force
on	IN	on
us	PRP	us
,	,	,
an	DT	an
enlargement	NN	enlargement
that	WDT	that
is	VBZ	be
forcing	VBG	force
us	PRP	us
to	TO	to
rethink	VB	rethink
the	DT	the
workings	NNS	working
of	IN	of
all	PDT	all
our	PRP$	our
institutions	NNS	institution
,	,	,
rethink	VB	rethink
our	PRP$	our
very	JJ	very
policies	NNS	policy
-	:	-
all	DT	all
our	PRP$	our
policies	NNS	policy
-	:	-
and	CC	and
above	IN	above
all	DT	all
rethink	VBP	rethink
what	WP	what
we	PRP	we
must	MD	must
continue	VB	continue
to	TO	to
do	VB	do
at	IN	at
Union	NNP	Union
level	NN	level
when	WRB	when
the	DT	the
Member	NNP	Member
States	NNPS	States
number	NN	number
25	CD	@card@
or	CC	or
30	CD	@card@
,	,	,
and	CC	and
what	WP	what
will	MD	will
be	VB	be
the	DT	the
best	JJS	<unknown>
thing	NN	thing
to	TO	to
do	VB	do
at	IN	at
individual	JJ	individual
State	NNP	State
level	NN	level
,	,	,
at	IN	at
regional	JJ	regional
level	NN	level
and	CC	and
at	IN	at
local	JJ	local
government	NN	government
level	NN	level
.	.	.

But	CC	but
it	PRP	it
is	VBZ	be
not	RB	not
only	JJ	only
enlargement	NN	enlargement
that	WDT	that
is	VBZ	be
urging	VBG	urge
us	PRP	us
towards	IN	towards
this	DT	this
rethink	NN	rethink
:	:	:
as	IN	as
I	PRP	i
said	VBD	say
a	DT	a
few	JJ	few
moments	NNS	moment
ago	RB	ago
,	,	,
it	PRP	it
is	VBZ	be
also	RB	also
economic	JJ	economic
and	CC	and
political	JJ	political
globalisation	NN	globalisation
itself	PRP	itself
.	.	.

<P>	VBP	<unknown>
We	PRP	we
must	MD	must
govern	VB	govern
Europe	NNP	Europe
in	IN	in
such	PDT	such
a	DT	a
way	NN	way
as	IN	as
to	TO	to
make	VB	make
us	PRP	us
more	RBR	more
efficient	JJ	efficient
,	,	,
to	TO	to
bring	VB	bring
us	PRP	us
closer	RBR	closer
to	TO	to
the	DT	the
citizens	NNS	citizen
and	CC	and
to	TO	to
encourage	VB	encourage
everyone	NN	everyone
to	TO	to
get	VB	get
involved	VBN	involve
,	,	,
starting	VBG	start
with	IN	with
the	DT	the
important	JJ	important
issue	NN	issue
of	IN	of
the	DT	the
involvement	NN	involvement
of	IN	of
women	NNS	woman
.	.	.

One	CD	one
of	IN	of
the	DT	the
main	JJ	main
differences	NNS	difference
in	IN	in
the	DT	the
comparison	NN	comparison
made	VBD	make
recently	RB	recently
between	IN	between
Europe	NNP	Europe
and	CC	and
the	DT	the
United	NNP	United
States	NNP	States
was	VBD	be
not	RB	not
so	RB	so
much	JJ	much
job	NN	job
mobility	NN	mobility
or	CC	or
risk	NN	risk
capital	NN	capital
,	,	,
as	IN	as
women	NNS	woman
'	POS	'
s	POS	s
involvement	NN	involvement
in	IN	in
economic	JJ	economic
life	NN	life
,	,	,
an	DT	an
issue	NN	issue
that	WDT	that
has	VBZ	have
much	RB	much
more	JJR	more
prominence	NN	prominence
in	IN	in
the	DT	the
United	NNP	United
States	NNPS	States
than	IN	than
in	IN	in
Europe	NNP	Europe
.	.	.

This	DT	this
is	VBZ	be
a	DT	a
field	NN	field
where	WRB	where
Europe	NNP	Europe
has	VBZ	have
,	,	,
nevertheless	RB	nevertheless
,	,	,
always	RB	always
been	VBN	be
in	IN	in
the	DT	the
vanguard	NN	vanguard
.	.	.

We	PRP	we
therefore	RB	therefore
need	VBP	need
to	TO	to
reflect	VB	reflect
on	IN	on
this	DT	this
at	IN	at
length	NN	length
and	CC	and
with	IN	with
an	DT	an
open	JJ	open
mind	NN	mind
,	,	,
and	CC	and
all	PDT	all
the	DT	the
institutions	NNS	institution
-	:	-
Commission	NNP	Commission
,	,	,
Parliament	NNP	Parliament
,	,	,
Council	NNP	Council
-	:	-
will	MD	will
have	VB	have
to	TO	to
consider	VB	consider
their	PRP$	<unknown>
own	JJ	own
roles	NNS	role
and	CC	and
their	PRP$	<unknown>
own	JJ	own
policies	NNS	policy
.	.	.

We	PRP	we
shall	MD	shall
therefore	RB	therefore
get	VB	get
straight	RB	straight
back	RB	back
to	TO	to
work	VB	work
on	IN	on
this	DT	this
White	NNP	White
Paper	NNP	Paper
,	,	,
although	IN	although
in	IN	in
order	NN	order
to	TO	to
finish	VB	finish
it	PRP	it
,	,	,
we	PRP	we
shall	MD	shall
have	VB	have
to	TO	to
wait	VB	wait
for	IN	for
the	DT	the
results	NNS	result
of	IN	of
the	DT	the
Intergovernmental	NNP	Intergovernmental
Conference	NNP	Conference
,	,	,
and	CC	and
it	PRP	it
will	MD	will
therefore	RB	therefore
not	RB	not
be	VB	be
ready	JJ	ready
until	IN	until
spring	NN	spring
2001	CD	2001
.	.	.

It	PRP	it
will	MD	will
not	RB	not
be	VB	be
a	DT	a
philosophical	JJ	philosophical
Paper	NNP	Paper
,	,	,
but	CC	but
a	DT	a
practical	JJ	practical
Paper	NNP	Paper
,	,	,
full	JJ	full
of	IN	of
focused	JJ	focused
proposals	NNS	proposal
.	.	.

<P>	VBP	<unknown>
We	PRP	we
-	:	-
the	DT	the
Commission	NN	commission
-	:	-
are	VBP	be
the	DT	the
first	JJ	first
to	TO	to
know	VB	know
that	IN	that
we	PRP	we
must	MD	must
have	VB	have
a	DT	a
total	JJ	total
rethink	NN	rethink
,	,	,
and	CC	and
we	PRP	we
shall	MD	shall
therefore	RB	therefore
do	VB	do
two	CD	two
things	NNS	thing
:	:	:
we	PRP	we
are	VBP	be
,	,	,
and	CC	and
will	MD	will
continue	VB	continue
to	TO	to
be	VB	be
,	,	,
fully	RB	fully
committed	VBN	commit
to	TO	to
internal	JJ	internal
reform	NN	reform
,	,	,
and	CC	and
we	PRP	we
shall	MD	shall
rethink	VB	rethink
our	PRP$	our
policies	NNS	policy
in	IN	in
detail	NN	detail
.	.	.

<P>	RB	<unknown>
I	PRP	i
have	VBP	have
asked	VBN	ask
all	PDT	all
the	DT	the
Commissioners	NNPS	Commissioners
-	:	-
and	CC	and
I	PRP	i
shall	MD	shall
ask	VB	ask
them	PRP	them
once	RB	once
again	RB	again
in	IN	in
a	DT	a
still	RB	still
more	RBR	more
analytical	JJ	analytical
way	NN	way
-	:	-
to	TO	to
pinpoint	VB	pinpoint
all	PDT	all
the	DT	the
activities	NNS	activity
that	IN	that
we	PRP	we
can	MD	can
forgo	VB	forgo
.	.	.

The	DT	the
Commission	NNP	Commission
must	MD	must
define	VB	define
what	WP	what
its	PRP$	its
fundamental	JJ	fundamental
activities	NNS	activity
are	VBP	be
,	,	,
what	WP	what
it	PRP	it
must	MD	must
concentrate	VB	concentrate
on	IN	on
and	CC	and
shed	VB	shed
its	PRP$	its
non-essential	JJ	non-essential
activities	NNS	activity
,	,	,
thereby	RB	thereby
freeing	VBG	free
up	RP	up
new	JJ	new
resources	NNS	resource
and	CC	and
ensuring	VBG	ensure
a	DT	a
more	RBR	more
correct	JJ	correct
and	CC	and
co-operative	JJ	co-operative
relationship	NN	relationship
with	IN	with
individual	JJ	individual
countries	NNS	country
,	,	,
regions	NNS	region
and	CC	and
local	JJ	local
communities	NNS	community
.	.	.

<P>	FW	<unknown>
So	IN	so
we	PRP	we
shall	MD	shall
be	VB	be
freeing	VBG	free
up	RP	up
new	JJ	new
resources	NNS	resource
,	,	,
but	CC	but
-	:	-
I	PRP	i
fear	VBP	fear
,	,	,
and	CC	and
I	PRP	i
want	VBP	want
to	TO	to
state	VB	state
this	DT	this
before	IN	before
Parliament	NNP	Parliament
-	:	-
the	DT	the
time	NN	time
will	MD	will
come	VB	come
when	WRB	when
these	DT	these
new	JJ	new
resources	NNS	resource
that	IN	that
we	PRP	we
are	VBP	be
already	RB	already
freeing	VBG	free
up	RP	up
will	MD	will
,	,	,
in	IN	in
turn	NN	turn
,	,	,
be	VB	be
insufficient	JJ	insufficient
in	IN	in
terms	NNS	term
of	IN	of
allowing	VBG	allow
us	PRP	us
to	TO	to
address	VB	address
our	PRP$	our
new	JJ	new
tasks	NNS	task
:	:	:
I	PRP	i
am	VBP	be
thinking	VBG	think
of	IN	of
enlargement	NN	enlargement
,	,	,
the	DT	the
new	JJ	new
sector	NN	sector
of	IN	of
justice	NN	justice
and	CC	and
home	NN	home
affairs	NNS	affair
,	,	,
health	NN	health
issues	NNS	issue
and	CC	and
environmental	JJ	environmental
matters	NNS	matter
.	.	.

When	WRB	when
that	DT	that
time	NN	time
comes	VBZ	come
,	,	,
when	WRB	when
we	PRP	we
have	VBP	have
used	VBN	use
up	RP	up
all	PDT	all
our	PRP$	our
resources	NNS	resource
,	,	,
I	PRP	i
shall	MD	shall
not	RB	not
hesitate	VB	hesitate
to	TO	to
come	VB	come
here	RB	here
before	IN	before
you	PRP	you
to	TO	to
request	VB	request
further	JJ	further
resources	NNS	resource
,	,	,
but	CC	but
what	WP	what
I	PRP	i
am	VBP	be
saying	VBG	say
now	RB	now
is	VBZ	be
that	IN	that
if	IN	if
we	PRP	we
are	VBP	be
not	RB	not
given	VBN	give
these	DT	these
necessary	JJ	necessary
resources	NNS	resource
,	,	,
we	PRP	we
shall	MD	shall
have	VB	have
to	TO	to
refuse	VB	refuse
to	TO	to
take	VB	take
on	RP	on
any	DT	any
new	JJ	new
duties	NNS	duty
because	IN	because
the	DT	the
available	JJ	available
resources	NNS	resource
will	MD	will
not	RB	not
be	VB	be
commensurate	JJ	commensurate
with	IN	with
the	DT	the
new	JJ	new
tasks	NNS	task
that	IN	that
we	PRP	we
will	MD	will
be	VB	be
taking	VBG	take
on	RP	on
.	.	.

<P>	NNP	<unknown>
As	IN	as
for	IN	for
internal	JJ	internal
reform	NN	reform
,	,	,
you	PRP	you
well	RB	well
know	VBP	know
how	WRB	how
committed	VBN	commit
my	PRP$	my
Commission	NN	commission
has	VBZ	have
been	VBN	be
to	TO	to
this	DT	this
since	IN	since
day	NN	day
one	CD	one
.	.	.

I	PRP	i
know	VBP	know
full	RB	full
well	RB	well
that	IN	that
we	PRP	we
will	MD	will
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
achieve	VB	achieve
any	DT	any
political	JJ	political
objective	NN	objective
if	IN	if
the	DT	the
Commission	NNP	Commission
does	VBZ	do
not	RB	not
undertake	VB	undertake
vigorous	JJ	vigorous
and	CC	and
comprehensive	JJ	comprehensive
internal	JJ	internal
reform	NN	reform
,	,	,
if	IN	if
it	PRP	it
does	VBZ	do
not	RB	not
become	VB	become
more	RBR	more
efficient	JJ	efficient
,	,	,
if	IN	if
it	PRP	it
does	VBZ	do
not	RB	not
increase	VB	increase
efficiency	NN	efficiency
in	IN	in
all	DT	all
sectors	NNS	sector
,	,	,
starting	VBG	start
with	IN	with
the	DT	the
sector	NN	sector
in	IN	in
which	WDT	which
the	DT	the
worst	JJS	bad
backlogs	NNS	backlog
have	VBP	have
built	VBN	build
up	RP	up
in	IN	in
the	DT	the
past	NN	past
-	:	-
external	JJ	external
aid	NN	aid
.	.	.

Providing	VBG	provide
aid	NN	aid
rapidly	RB	rapidly
,	,	,
when	WRB	when
it	PRP	it
is	VBZ	be
needed	VBN	need
,	,	,
saves	VBZ	save
human	JJ	human
lives	NNS	life
;	:	;
in	IN	in
many	JJ	many
cases	NNS	case
providing	VBG	provide
it	PRP	it
late	RB	late
is	VBZ	be
worse	JJR	bad
than	IN	than
not	RB	not
providing	VBG	provide
it	PRP	it
at	IN	at
all	DT	all
.	.	.

<P>	UH	<unknown>
When	WRB	when
I	PRP	i
speak	VBP	speak
about	IN	about
external	JJ	external
aid	NN	aid
,	,	,
my	PRP$	my
thoughts	NNS	thought
immediately	RB	immediately
turn	VBP	turn
to	TO	to
the	DT	the
Balkans	NNPS	Balkan
.	.	.

There	EX	there
is	VBZ	be
cause	NN	cause
for	IN	for
hope	NN	hope
thanks	NNS	thanks
to	TO	to
the	DT	the
commitment	NN	commitment
of	IN	of
our	PRP$	our
workers	NNS	worker
on	IN	on
the	DT	the
ground	NN	ground
,	,	,
an	DT	an
extraordinary	JJ	extraordinary
commitment	NN	commitment
given	VBN	give
our	PRP$	our
organisational	JJ	organisational
problems	NNS	problem
.	.	.

My	PRP$	my
thoughts	NNS	thought
also	RB	also
turn	VBP	turn
to	TO	to
Bernard	NNP	Bernard
Kouchner	NNP	Kouchner
'	''	'
s	POS	s
efforts	NNS	effort
,	,	,
of	IN	of
the	DT	the
stability	NN	stability
pact	NN	pact
that	IN	that
we	PRP	we
all	RB	all
vigorously	RB	vigorously
support	VBP	support
with	IN	with
total	JJ	total
dedication	NN	dedication
,	,	,
but	CC	but
I	PRP	i
also	RB	also
think	VBP	think
of	IN	of
new	JJ	new
events	NNS	event
,	,	,
such	JJ	such
as	IN	as
Croatia	NNP	Croatia
,	,	,
where	WRB	where
the	DT	the
situation	NN	situation
has	VBZ	have
changed	VBN	change
in	IN	in
a	DT	a
few	JJ	few
weeks	NNS	week
:	:	:
the	DT	the
European	JJ	European
institutions	NNS	institution
immediately	RB	immediately
opened	VBD	open
the	DT	the
way	NN	way
to	TO	to
dialogue	VB	dialogue
with	IN	with
this	DT	this
country	NN	country
and	CC	and
received	VBD	receive
the	DT	the
news	NN	news
knowing	VBG	know
full	JJ	full
well	RB	well
that	IN	that
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
resolve	VB	resolve
not	RB	not
only	RB	only
Bosnia	NNP	Bosnia
'	''	'
s	POS	s
problems	NNS	problem
,	,	,
but	CC	but
more	RBR	more
particularly	RB	particularly
Serbia	NNP	Serbia
'	''	'
s	POS	s
problems	NNS	problem
is	VBZ	be
to	TO	to
throw	VB	throw
a	DT	a
curtain	NN	curtain
of	IN	of
democracy	NN	democracy
around	IN	around
Serbia	NNP	Serbia
.	.	.

This	DT	this
is	VBZ	be
the	DT	the
new	JJ	new
element	NN	element
that	IN	that
we	PRP	we
must	MD	must
help	VB	help
to	TO	to
bring	VB	bring
to	TO	to
the	DT	the
Balkans	NNPS	Balkan
.	.	.

<P>	VBP	<unknown>
We	PRP	we
must	MD	must
increase	VB	increase
our	PRP$	our
efficiency	NN	efficiency
in	IN	in
this	DT	this
area	NN	area
.	.	.

We	PRP	we
must	MD	must
reopen	VB	reopen
the	DT	the
Danube	NNP	Danube
to	TO	to
boats	NNS	boat
.	.	.

It	PRP	it
is	VBZ	be
contradictory	JJ	contradictory
to	TO	to
offer	VB	offer
aid	NN	aid
to	TO	to
Romania	NNP	Romania
and	CC	and
Bulgaria	NNP	Bulgaria
yet	RB	yet
leave	VB	leave
these	DT	these
countries	NNS	country
unable	JJ	unable
to	TO	to
harness	VB	harness
their	PRP$	<unknown>
greatest	JJS	great
resource	NN	resource
.	.	.

We	PRP	we
must	MD	must
decontaminate	VB	decontaminate
the	DT	the
river	NN	river
and	CC	and
,	,	,
in	IN	in
view	NN	view
of	IN	of
this	DT	this
,	,	,
over	IN	over
the	DT	the
next	JJ	next
few	JJ	few
days	NNS	day
the	DT	the
Commissioner	NNP	Commissioner
responsible	JJ	responsible
for	IN	for
the	DT	the
environment	NN	environment
will	MD	will
be	VB	be
putting	VBG	putt
forward	RB	forward
specific	JJ	specific
plans	NNS	plan
to	TO	to
monitor	VB	monitor
this	DT	this
serious	JJ	serious
problem	NN	problem
.	.	.

<P>	VBP	<unknown>
We	PRP	we
have	VBP	have
done	VBN	do
a	DT	a
lot	NN	lot
in	IN	in
the	DT	the
Balkans	NNPS	Balkan
:	:	:
the	DT	the
new	JJ	new
European	NNP	European
Reconstruction	NNP	Reconstruction
Agency	NNP	Agency
for	IN	for
Kosovo	NNP	Kosovo
,	,	,
the	DT	the
Balkans	NNPS	Balkan
Task	NNP	Task
Force	NNP	Force
and	CC	and
new	JJ	new
regulations	NNS	regulation
to	TO	to
speed	VB	speed
up	RP	up
procedures	NNS	procedure
.	.	.

Nevertheless	RB	nevertheless
,	,	,
we	PRP	we
definitely	RB	definitely
have	VBP	have
to	TO	to
do	VB	do
more	JJR	more
.	.	.

We	PRP	we
must	MD	must
liberalise	VB	liberalise
trade	NN	trade
within	IN	within
the	DT	the
region	NN	region
and	CC	and
between	IN	between
the	DT	the
region	NN	region
and	CC	and
the	DT	the
European	NNP	European
Union	NNP	Union
;	:	;
we	PRP	we
must	MD	must
contribute	VB	contribute
to	TO	to
building	VBG	build
infrastructural	JJ	infrastructural
links	NNS	link
that	WDT	that
will	MD	will
end	VB	end
its	PRP$	its
centuries-old	JJ	centuries-old
isolation	NN	isolation
;	:	;
we	PRP	we
must	MD	must
intensify	VB	intensify
efforts	NNS	effort
to	TO	to
build	VB	build
a	DT	a
democratic	JJ	democratic
,	,	,
pluralist	JJ	pluralist
society	NN	society
in	IN	in
these	DT	these
countries	NNS	country
with	IN	with
institutions	NNS	institution
,	,	,
public	JJ	public
structures	NNS	structure
,	,	,
police	NN	police
forces	NNS	force
and	CC	and
a	DT	a
structured	JJ	structured
civil	JJ	civil
society	NN	society
,	,	,
but	CC	but
,	,	,
above	IN	above
all	DT	all
,	,	,
we	PRP	we
must	MD	must
press	VB	press
these	DT	these
countries	NNS	country
to	TO	to
work	VB	work
together	RB	together
in	IN	in
the	DT	the
context	NN	context
of	IN	of
a	DT	a
united	VBN	unite
region	NN	region
,	,	,
as	IN	as
regards	NNS	regard
both	DT	both
politics	NNS	politics
and	CC	and
the	DT	the
economy	NN	economy
.	.	.

If	IN	if
we	PRP	we
do	VBP	do
not	RB	not
do	VB	do
this	DT	this
,	,	,
we	PRP	we
shall	MD	shall
have	VB	have
failed	VBN	fail
in	IN	in
our	PRP$	our
duty	NN	duty
.	.	.

Remember	VB	remember
that	IN	that
the	DT	the
Marshall	NNP	Marshall
Plan	NNP	Plan
was	VBD	be
not	RB	not
effective	JJ	effective
simply	RB	simply
because	IN	because
of	IN	of
the	DT	the
scale	NN	scale
of	IN	of
its	PRP$	its
resources	NNS	resource
:	:	:
it	PRP	it
was	VBD	be
even	RB	even
more	RBR	more
effective	JJ	effective
because	IN	because
it	PRP	it
made	VBD	make
us	PRP	us
Europeans	NNPS	Europeans
work	VB	work
